Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR
D1;06.03.2015;11;9;0;0;D;0;0;D;14;7;3;2;16;14;8;2;2;2;0;1
D1;07.03.2015;3;6;1;0;H;0;0;D;12;10;6;2;10;14;4;5;1;1;0;0
D1;07.03.2015;4;13;0;1;A;0;1;A;14;16;5;4;16;20;6;5;2;1;0;0
D1;07.03.2015;2;1;0;0;D;0;0;D;4;12;2;2;23;12;1;7;5;2;0;0
D1;07.03.2015;7;15;1;3;A;1;1;D;4;13;1;3;12;7;2;3;1;3;0;0
D1;07.03.2015;17;16;2;2;D;0;1;A;23;6;7;3;6;12;7;4;1;2;0;0
D1;07.03.2015;12;8;3;1;H;2;0;H;14;18;5;7;15;19;3;4;1;1;0;0
D1;08.03.2015;5;29;4;2;H;1;0;H;9;12;6;5;18;15;4;10;2;2;1;0
D1;08.03.2015;22;18;0;3;A;0;0;D;9;11;2;6;15;17;9;8;1;1;0;0
D1;13.03.2015;18;11;4;0;H;2;0;H;11;9;5;5;25;8;3;4;3;3;0;0
D1;14.03.2015;3;17;0;2;A;0;1;A;13;12;2;7;23;13;4;2;0;0;0;0
D1;14.03.2015;1;5;0;0;D;0;0;D;10;7;5;2;14;8;5;2;2;0;0;0
D1;14.03.2015;29;22;4;0;H;2;0;H;11;8;6;3;13;24;9;3;2;6;0;0
D1;14.03.2015;9;12;2;2;D;1;1;D;13;12;6;6;18;16;3;5;3;2;0;0
D1;14.03.2015;8;2;3;0;H;1;0;H;20;10;7;2;19;18;9;6;1;2;0;1
D1;14.03.2015;13;15;0;4;A;0;2;A;6;13;3;7;20;16;3;3;3;3;0;0
D1;15.03.2015;16;7;2;0;H;1;0;H;23;7;8;1;14;15;2;5;1;0;0;0
D1;15.03.2015;6;4;3;0;H;1;0;H;25;16;8;5;9;14;5;5;0;1;0;0
D1;20.03.2015;2;9;0;1;A;0;0;D;13;9;4;3;21;21;4;6;2;1;1;0
D1;21.03.2015;5;13;1;1;D;0;1;A;14;11;2;6;14;22;8;6;2;2;0;0
D1;21.03.2015;4;3;2;0;H;0;0;D;15;17;8;6;16;12;4;6;1;0;0;0
D1;21.03.2015;7;1;2;3;A;1;1;D;15;13;5;6;13;21;8;4;1;1;1;0
D1;21.03.2015;22;8;0;0;D;0;0;D;15;8;7;2;19;19;9;4;0;2;0;1
D1;21.03.2015;12;18;0;1;A;0;1;A;13;16;5;7;17;17;4;9;2;4;0;0
D1;21.03.2015;11;29;3;1;H;0;0;D;9;11;5;5;17;11;2;9;2;2;0;0
D1;22.03.2015;15;16;0;2;A;0;1;A;16;4;8;4;15;9;4;2;0;2;0;0
D1;22.03.2015;17;6;1;1;D;1;0;H;22;8;1;3;11;17;8;4;0;2;0;0
D1;04.04.2015;1;15;0;1;A;0;1;A;15;7;2;2;16;19;2;1;2;3;0;0
D1;04.04.2015;29;7;2;2;D;1;0;H;13;15;7;6;17;24;4;9;2;3;0;0
D1;04.04.2015;4;5;1;0;H;1;0;H;11;19;4;6;8;16;5;7;3;2;0;0
D1;04.04.2015;8;16;1;4;A;1;3;A;22;12;6;7;14;9;5;3;3;2;0;0
D1;04.04.2015;18;2;4;0;H;2;0;H;25;4;9;1;10;17;7;2;3;2;0;0
D1;04.04.2015;13;17;0;0;D;0;0;D;15;15;5;3;23;16;3;2;4;2;0;0
D1;04.04.2015;6;11;3;1;H;1;1;D;23;13;9;5;14;16;8;7;1;2;0;0
D1;05.04.2015;3;12;0;0;D;0;0;D;21;18;3;3;22;23;4;4;3;3;0;0
D1;05.04.2015;9;22;2;0;H;0;0;D;13;8;5;2;18;19;3;2;1;4;0;0
D1;10.04.2015;7;9;1;1;D;0;0;D;11;9;5;3;18;10;10;2;3;1;0;0
D1;11.04.2015;15;29;3;0;H;1;0;H;19;4;10;1;14;18;3;0;1;3;0;0
D1;11.04.2015;2;6;0;2;A;0;1;A;5;15;0;8;17;10;3;5;3;1;1;0
D1;11.04.2015;17;18;2;3;A;0;1;A;8;9;2;5;17;22;4;2;1;2;0;0
D1;11.04.2015;16;1;3;1;H;2;0;H;12;17;7;3;10;6;6;6;1;0;0;0
D1;11.04.2015;22;3;2;1;H;0;0;D;14;16;4;5;14;21;6;7;1;2;0;0
D1;11.04.2015;12;4;0;0;D;0;0;D;21;10;6;3;15;20;8;6;2;3;0;0
D1;12.04.2015;5;8;3;2;H;1;0;H;18;24;6;8;15;21;3;3;4;2;1;0
D1;12.04.2015;11;13;3;2;H;1;0;H;15;12;3;3;13;14;9;3;1;3;1;0
D1;17.04.2015;29;16;0;0;D;0;0;D;17;11;5;4;17;13;8;5;3;2;0;0
D1;18.04.2015;3;11;2;1;H;1;1;D;12;16;4;7;21;16;2;6;2;4;0;0
D1;18.04.2015;1;22;3;0;H;0;0;D;21;2;8;0;14;7;5;3;1;0;0;0
D1;18.04.2015;4;17;2;3;A;0;2;A;25;12;10;5;15;9;10;5;1;1;0;0
D1;18.04.2015;9;5;0;0;D;0;0;D;10;7;4;2;9;14;8;11;0;1;0;0
D1;18.04.2015;8;15;0;2;A;0;1;A;8;20;1;5;16;21;1;10;3;3;0;0
D1;18.04.2015;18;7;4;0;H;2;0;H;25;5;10;1;14;23;11;0;1;3;0;0
D1;19.04.2015;13;2;1;0;H;0;0;D;11;8;5;2;12;22;3;0;1;3;0;1
D1;19.04.2015;6;12;1;1;D;0;0;D;26;7;9;2;17;19;7;1;2;2;0;0
D1;24.04.2015;17;12;2;0;H;2;0;H;11;18;3;2;10;11;4;6;0;2;0;0
D1;25.04.2015;15;9;1;0;H;0;0;D;16;8;7;3;13;7;5;2;0;1;0;0
D1;25.04.2015;1;29;2;0;H;2;0;H;12;11;4;0;22;12;2;2;3;3;0;0
D1;25.04.2015;5;18;1;1;D;0;0;D;14;9;4;5;14;16;5;4;2;3;0;0
D1;25.04.2015;2;3;3;2;H;2;1;H;15;14;8;3;15;20;2;4;3;1;0;0
D1;25.04.2015;7;8;1;2;A;1;1;D;12;13;5;4;24;19;2;6;5;2;0;0
D1;25.04.2015;11;4;2;2;D;2;0;H;11;14;3;7;17;16;4;6;3;2;1;0
D1;26.04.2015;16;6;1;0;H;0;0;D;19;9;5;0;9;14;4;5;2;2;0;0
D1;26.04.2015;22;13;2;2;D;2;1;H;20;13;8;6;22;28;14;6;1;1;1;0
D1;02.05.2015;3;5;0;0;D;0;0;D;16;6;3;1;11;16;8;5;0;0;0;0
D1;02.05.2015;4;22;1;2;A;1;0;H;15;14;5;6;10;13;8;6;1;3;0;0
D1;02.05.2015;8;1;1;1;D;1;1;D;15;11;4;3;15;19;8;5;1;3;0;0
D1;02.05.2015;18;15;2;0;H;0;0;D;20;9;8;5;26;15;12;4;1;4;0;0
D1;02.05.2015;12;11;3;2;H;1;1;D;20;15;6;7;14;14;5;4;1;0;0;0
D1;02.05.2015;13;29;1;0;H;0;0;D;16;14;8;5;22;15;10;5;2;2;0;0
D1;02.05.2015;6;7;2;2;D;2;0;H;20;15;4;9;9;16;5;5;1;1;0;0
D1;03.05.2015;9;16;1;2;A;1;1;D;10;18;3;7;15;10;3;3;2;3;0;0
D1;03.05.2015;17;2;1;2;A;0;1;A;9;13;5;5;12;13;8;2;4;2;1;0
D1;08.05.2015;2;4;1;1;D;0;1;A;16;15;8;7;16;16;5;6;0;1;0;0
D1;09.05.2015;15;3;0;1;A;0;0;D;16;12;4;4;14;16;4;5;2;1;1;0
D1;09.05.2015;1;9;2;0;H;1;0;H;15;2;4;0;16;11;7;3;2;3;0;0
D1;09.05.2015;29;8;3;1;H;3;0;H;13;8;4;5;21;25;1;1;3;3;0;0
D1;09.05.2015;7;13;1;1;D;1;0;H;12;9;3;3;16;19;8;1;4;1;0;0
D1;09.05.2015;16;18;3;0;H;0;0;D;10;19;7;2;15;15;6;10;2;3;0;0
D1;09.05.2015;11;17;2;0;H;0;0;D;18;7;7;2;16;19;7;2;2;1;0;0
D1;10.05.2015;5;12;2;0;H;1;0;H;13;5;6;1;10;16;5;6;1;2;0;0
D1;10.05.2015;22;6;1;3;A;0;2;A;16;10;4;5;9;18;11;3;0;3;0;0
D1;16.05.2015;3;7;1;2;A;1;1;D;8;8;2;3;20;18;3;4;1;4;2;1
D1;16.05.2015;4;15;2;1;H;1;1;D;9;17;3;6;16;15;2;10;1;0;0;0
D1;16.05.2015;9;29;0;0;D;0;0;D;9;1;2;0;20;26;4;4;3;5;0;0
D1;16.05.2015;18;8;2;0;H;1;0;H;13;16;4;5;20;14;4;9;2;0;0;0
D1;16.05.2015;17;5;2;0;H;0;0;D;18;12;6;4;15;14;2;5;1;3;0;0
D1;16.05.2015;12;22;1;0;H;0;0;D;18;22;2;4;14;14;10;9;3;2;0;0
D1;16.05.2015;11;2;2;1;H;2;1;H;22;7;11;1;10;21;9;2;1;5;0;0
D1;16.05.2015;13;16;0;2;A;0;0;D;19;14;3;4;13;7;5;4;0;1;0;0
D1;16.05.2015;6;1;2;1;H;1;1;D;12;17;8;3;11;11;6;5;4;2;0;0
D1;23.05.2015;15;17;2;0;H;1;0;H;20;7;7;5;11;11;5;3;0;0;0;0
D1;23.05.2015;1;13;3;2;H;3;1;H;22;7;8;4;11;3;9;1;0;0;0;0
D1;23.05.2015;29;18;2;1;H;2;1;H;8;19;3;7;20;14;3;8;2;0;0;0
D1;23.05.2015;5;6;2;2;D;1;2;A;12;15;3;5;14;11;4;8;0;0;0;0
D1;23.05.2015;2;12;2;0;H;0;0;D;11;11;4;4;16;18;3;6;1;2;0;0
D1;23.05.2015;7;4;2;1;H;1;0;H;11;9;6;5;16;15;3;5;3;2;0;0
D1;23.05.2015;8;9;2;1;H;1;0;H;16;4;5;1;14;18;1;2;2;2;0;0
D1;23.05.2015;16;3;1;3;A;1;0;H;10;15;3;4;13;17;1;6;4;2;1;0
D1;23.05.2015;22;11;1;2;A;1;1;D;15;18;5;3;12;18;2;8;2;2;0;0
D1;14.08.2015;15;2;5;0;H;1;0;H;23;5;9;1;10;12;7;0;2;2;0;0
D1;15.08.2015;3;9;0;1;A;0;0;D;20;11;3;4;20;22;7;4;1;2;1;1
D1;15.08.2015;23;7;2;2;D;1;0;H;11;14;4;5;21;22;5;9;1;2;0;0
D1;15.08.2015;1;16;4;0;H;3;0;H;17;5;7;1;13;14;3;5;0;1;0;0
D1;15.08.2015;18;8;2;1;H;1;1;D;25;6;9;2;12;18;13;5;1;0;0;0
D1;15.08.2015;17;24;0;1;A;0;0;D;9;14;3;5;20;15;6;2;2;3;0;0
D1;15.08.2015;13;12;0;3;A;0;1;A;15;16;2;5;7;16;5;6;0;2;0;0
D1;16.08.2015;11;5;1;3;A;0;0;D;28;9;8;5;13;8;13;3;3;2;0;0
D1;16.08.2015;6;29;2;1;H;2;1;H;5;13;3;6;14;19;7;3;1;1;0;0
D1;21.08.2015;9;13;1;1;D;1;1;D;10;9;2;3;11;16;6;2;0;1;0;0
D1;22.08.2015;29;3;1;1;D;0;1;A;11;14;3;4;17;21;7;4;2;3;0;0
D1;22.08.2015;5;6;1;1;D;1;0;H;9;15;6;7;15;11;2;4;2;1;0;0
D1;22.08.2015;2;11;3;2;H;1;2;A;14;12;5;4;18;22;0;5;3;3;0;1
D1;22.08.2015;7;18;0;1;A;0;1;A;6;11;3;4;15;21;3;8;0;0;0;0
D1;22.08.2015;8;15;1;2;A;1;1;D;2;5;1;2;7;2;1;2;0;0;0;0
D1;22.08.2015;12;23;1;1;D;0;1;A;21;9;5;3;16;18;6;6;1;2;0;0
D1;23.08.2015;24;1;0;4;A;0;0;D;3;18;2;8;18;16;1;4;2;3;0;0
D1;23.08.2015;16;17;1;2;A;0;1;A;15;13;6;4;12;12;3;0;2;1;0;0
D1;28.08.2015;6;12;3;0;H;1;0;H;9;12;5;1;12;16;2;3;1;2;0;0
D1;29.08.2015;3;24;0;1;A;0;0;D;10;16;2;3;22;16;3;4;3;3;0;0
D1;29.08.2015;15;18;3;0;H;1;0;H;14;10;6;4;12;14;7;5;2;3;0;0
D1;29.08.2015;23;8;0;0;D;0;0;D;5;15;1;2;13;16;4;6;3;2;0;0
D1;29.08.2015;5;2;2;1;H;0;0;D;6;17;3;7;17;9;3;8;3;2;0;1
D1;29.08.2015;17;7;3;0;H;2;0;H;18;11;6;4;9;13;8;5;0;2;0;0
D1;29.08.2015;11;29;1;4;A;1;2;A;15;6;4;4;19;17;6;1;3;3;1;0
D1;30.08.2015;1;9;3;1;H;1;0;H;15;4;6;4;16;12;5;1;0;2;0;0
D1;30.08.2015;13;16;2;1;H;1;1;D;22;9;6;5;17;18;5;6;3;1;0;1
D1;11.09.2015;16;2;0;3;A;0;2;A;13;10;2;4;17;19;5;2;2;1;0;0
D1;12.09.2015;15;3;2;1;H;0;1;A;27;4;10;1;10;10;9;0;0;1;0;0
D1;12.09.2015;29;5;6;2;H;4;1;H;18;13;11;7;14;14;5;2;2;1;0;0
D1;12.09.2015;7;1;2;4;A;1;2;A;5;17;3;6;15;16;2;4;3;1;0;0
D1;12.09.2015;9;11;2;1;H;2;1;H;9;11;4;3;18;21;5;7;0;3;0;0
D1;12.09.2015;24;6;0;0;D;0;0;D;5;17;1;3;10;15;2;5;2;3;0;0
D1;12.09.2015;18;23;0;1;A;0;1;A;16;5;4;3;13;17;10;4;3;1;0;0
D1;13.09.2015;8;13;1;3;A;0;1;A;10;16;5;6;13;22;7;3;2;4;0;0
D1;13.09.2015;12;17;2;1;H;1;1;D;24;15;7;4;18;20;5;7;1;3;0;0
D1;18.09.2015;17;8;3;1;H;1;1;D;12;13;4;4;13;15;6;8;1;2;0;0
D1;19.09.2015;23;15;0;3;A;0;1;A;5;18;2;6;10;8;1;5;2;1;0;0
D1;19.09.2015;5;16;1;0;H;0;0;D;11;9;5;2;10;16;2;2;0;3;0;0
D1;19.09.2015;2;29;0;0;D;0;0;D;11;7;2;4;11;17;5;11;0;4;0;0
D1;19.09.2015;13;24;0;1;A;0;0;D;13;13;4;4;24;19;8;5;3;4;1;0
D1;19.09.2015;6;9;2;0;H;0;0;D;14;9;4;4;16;9;7;5;1;2;0;0
D1;20.09.2015;3;7;2;0;H;2;0;H;17;16;8;2;12;15;6;6;1;4;0;0
D1;20.09.2015;1;18;3;0;H;1;0;H;22;8;10;3;10;17;3;1;1;3;0;0
D1;20.09.2015;11;12;0;1;A;0;0;D;26;10;9;6;11;18;6;5;3;3;0;0
D1;22.09.2015;15;6;5;1;H;0;1;A;17;7;12;2;11;12;5;1;1;2;0;0
D1;22.09.2015;23;13;2;1;H;1;1;D;9;12;3;4;20;19;5;1;3;1;0;1
D1;22.09.2015;9;5;2;0;H;1;0;H;17;13;8;7;12;14;6;1;1;1;0;0
D1;22.09.2015;24;2;0;1;A;0;0;D;12;8;1;3;15;16;8;5;2;1;0;0
D1;23.09.2015;7;11;1;3;A;1;2;A;8;19;3;12;15;17;3;7;3;3;0;0
D1;23.09.2015;8;1;1;1;D;1;0;H;10;14;5;4;15;13;5;4;2;1;0;0
D1;23.09.2015;18;17;1;0;H;0;0;D;20;3;6;2;16;13;11;3;3;0;0;0
D1;23.09.2015;16;3;4;2;H;4;0;H;21;13;12;4;20;21;6;2;2;5;0;0
D1;23.09.2015;12;29;2;0;H;0;0;D;13;18;7;6;9;17;5;7;2;2;0;0
D1;25.09.2015;5;24;1;1;D;1;1;D;15;16;4;5;14;16;8;4;2;3;0;0
D1;26.09.2015;3;8;1;3;A;1;1;D;26;11;9;5;8;9;7;3;1;4;0;0
D1;26.09.2015;2;12;0;1;A;0;0;D;13;10;4;5;14;14;4;4;1;3;0;0
D1;26.09.2015;17;15;0;3;A;0;0;D;6;17;1;9;17;11;3;4;1;1;0;0
D1;26.09.2015;11;16;1;3;A;1;2;A;22;9;6;5;15;15;12;3;4;1;0;0
D1;26.09.2015;13;18;0;3;A;0;1;A;9;17;0;7;12;15;2;6;1;2;0;0
D1;26.09.2015;6;7;1;1;D;1;0;H;22;8;9;3;11;9;9;0;2;2;0;0
D1;27.09.2015;1;23;2;2;D;0;1;A;16;4;4;3;16;13;8;0;0;2;0;0
D1;27.09.2015;29;9;1;1;D;1;0;H;11;14;2;6;11;14;7;3;2;1;0;0
D1;02.10.2015;23;17;2;3;A;1;2;A;14;14;4;7;12;20;2;6;1;2;0;0
D1;03.10.2015;7;13;1;0;H;0;0;D;12;19;5;6;17;11;7;6;4;1;0;0
D1;03.10.2015;9;2;3;0;H;1;0;H;13;8;6;2;13;15;4;5;1;1;0;0
D1;03.10.2015;8;11;2;2;D;1;0;H;11;18;4;7;12;15;6;5;3;1;0;0
D1;03.10.2015;24;29;2;0;H;0;0;D;14;12;4;2;11;11;4;3;1;2;0;0
D1;03.10.2015;16;6;2;0;H;0;0;D;10;10;3;3;15;14;3;1;2;3;0;0
D1;04.10.2015;15;1;5;1;H;2;1;H;14;10;9;4;14;8;4;4;3;1;0;0
D1;04.10.2015;18;3;1;1;D;1;1;D;22;3;8;0;13;22;9;1;2;3;0;0
D1;04.10.2015;12;5;0;3;A;0;1;A;17;12;7;4;15;12;3;2;2;2;0;0
D1;16.10.2015;17;1;0;2;A;0;1;A;11;16;5;6;14;16;8;4;2;1;0;0
D1;17.10.2015;3;23;0;2;A;0;2;A;20;12;3;5;13;17;2;4;2;3;0;0
D1;17.10.2015;29;16;1;5;A;1;1;D;7;16;2;6;18;14;1;1;4;3;0;0
D1;17.10.2015;2;18;0;0;D;0;0;D;8;10;3;3;22;20;3;5;6;2;0;0
D1;17.10.2015;12;9;2;1;H;1;0;H;19;9;9;5;18;16;7;6;3;4;0;1
D1;17.10.2015;13;15;0;1;A;0;1;A;8;13;2;4;15;12;2;3;2;2;0;0
D1;17.10.2015;6;8;4;2;H;2;1;H;16;7;9;3;14;12;5;4;4;0;0;0
D1;18.10.2015;5;7;0;1;A;0;1;A;16;8;5;4;14;17;12;3;3;2;0;0
D1;18.10.2015;11;24;1;0;H;0;0;D;12;11;4;6;18;9;6;5;3;1;1;0
D1;23.10.2015;8;2;0;1;A;0;0;D;12;20;3;5;24;23;1;5;2;4;1;0
D1;24.10.2015;15;5;4;0;H;2;0;H;26;4;14;2;8;4;10;0;1;1;0;0
D1;24.10.2015;23;6;0;1;A;0;0;D;9;19;3;6;14;16;5;3;2;1;0;0
D1;24.10.2015;7;29;1;2;A;0;0;D;10;5;4;4;13;14;3;2;1;4;0;0
D1;24.10.2015;24;9;0;1;A;0;1;A;18;5;3;1;12;12;8;2;2;3;0;0
D1;24.10.2015;18;11;4;3;H;0;0;D;19;12;6;6;16;13;5;3;2;4;0;0
D1;24.10.2015;17;13;1;3;A;0;3;A;16;14;5;8;19;17;4;4;2;1;0;0
D1;25.10.2015;1;3;5;1;H;3;0;H;19;4;9;3;8;13;6;4;0;2;0;0
D1;25.10.2015;16;12;3;1;H;1;1;D;16;13;10;5;17;19;3;6;2;3;0;1
D1;30.10.2015;29;15;0;0;D;0;0;D;8;10;2;2;13;15;5;5;4;2;0;0
D1;31.10.2015;3;17;3;3;D;1;2;A;25;10;10;6;11;16;11;4;3;3;0;0
D1;31.10.2015;5;8;0;0;D;0;0;D;13;10;4;4;12;15;5;5;2;1;0;0
D1;31.10.2015;9;16;1;4;A;0;2;A;14;11;6;7;10;13;5;4;2;1;0;0
D1;31.10.2015;12;24;1;1;D;0;1;A;18;7;3;2;17;18;3;3;1;2;0;0
D1;31.10.2015;13;1;1;3;A;1;2;A;8;11;2;6;17;15;1;9;3;0;0;0
D1;31.10.2015;6;18;2;1;H;1;1;D;13;15;5;6;17;16;5;5;0;2;0;0
D1;01.11.2015;2;7;1;2;A;1;0;H;17;5;4;2;12;15;5;3;0;0;0;0
D1;01.11.2015;11;23;2;0;H;0;0;D;18;17;3;5;21;18;7;5;3;2;0;0
D1;06.11.2015;7;9;1;3;A;0;1;A;7;12;2;4;19;9;2;2;2;3;0;0
D1;07.11.2015;15;11;4;0;H;4;0;H;33;5;14;2;8;15;7;3;0;0;0;0
D1;07.11.2015;23;2;1;1;D;0;1;A;15;8;3;3;14;18;3;2;4;2;0;0
D1;07.11.2015;8;29;0;0;D;0;0;D;8;17;2;9;11;13;1;3;1;3;0;0
D1;07.11.2015;18;5;1;2;A;1;1;D;12;17;4;8;18;12;6;9;1;2;1;0
D1;07.11.2015;17;6;2;0;H;1;0;H;12;8;5;0;24;22;4;3;2;3;0;1
D1;07.11.2015;16;24;0;0;D;0;0;D;11;14;5;2;17;17;4;3;1;6;1;0
D1;08.11.2015;3;13;1;2;A;0;0;D;18;15;6;4;13;20;7;4;1;4;0;0
D1;08.11.2015;1;12;3;2;H;2;1;H;14;9;7;3;10;16;5;3;3;4;0;0
D1;20.11.2015;2;1;3;1;H;2;0;H;7;21;2;7;17;9;2;7;0;1;0;0
D1;21.11.2015;29;18;1;3;A;1;2;A;9;17;1;11;15;19;3;8;2;1;0;0
D1;21.11.2015;5;17;0;0;D;0;0;D;14;7;3;1;14;11;6;1;1;1;0;0
D1;21.11.2015;16;7;2;1;H;1;0;H;21;14;9;8;10;11;12;4;1;1;0;0
D1;21.11.2015;12;15;1;3;A;1;1;D;5;24;1;8;12;10;4;6;2;0;0;0
D1;21.11.2015;11;3;0;4;A;0;3;A;18;13;5;6;8;16;6;4;2;1;0;0
D1;21.11.2015;6;13;6;0;H;2;0;H;21;9;12;2;12;8;7;3;0;2;0;0
D1;22.11.2015;9;8;1;0;H;1;0;H;1;7;0;0;26;16;2;3;2;1;0;0
D1;22.11.2015;24;23;3;1;H;0;1;A;16;8;6;2;19;25;5;5;2;3;0;0
D1;27.11.2015;23;5;0;0;D;0;0;D;9;12;1;2;16;12;4;7;2;1;0;0
D1;28.11.2015;15;9;2;0;H;2;0;H;24;4;9;1;14;13;9;1;0;3;0;0
D1;28.11.2015;7;24;4;0;H;3;0;H;8;11;4;5;21;14;3;4;3;3;0;0
D1;28.11.2015;8;16;3;3;D;2;1;H;18;16;6;8;10;14;8;6;2;1;0;0
D1;28.11.2015;17;29;2;1;H;2;0;H;14;15;8;5;23;17;3;7;4;2;0;1
D1;28.11.2015;13;2;1;3;A;0;2;A;14;13;3;6;21;18;6;3;2;1;0;0
D1;29.11.2015;3;6;0;0;D;0;0;D;13;17;4;3;20;11;4;7;3;2;0;1
D1;29.11.2015;1;11;4;1;H;2;1;H;14;8;9;3;10;13;5;4;1;0;0;0
D1;29.11.2015;18;12;1;1;D;0;0;D;18;8;6;3;9;11;9;5;1;2;0;0
D1;04.12.2015;12;7;3;1;H;0;0;D;26;7;8;1;8;13;6;4;1;1;0;0
D1;05.12.2015;5;3;0;1;A;0;0;D;22;22;8;8;17;18;7;6;2;4;0;0
D1;05.12.2015;2;17;1;3;A;0;1;A;20;11;7;6;19;18;2;3;2;1;0;0
D1;05.12.2015;9;18;2;1;H;1;1;D;10;8;4;2;18;15;8;2;1;3;0;1
D1;05.12.2015;24;8;1;1;D;0;0;D;9;7;2;2;11;18;2;1;2;1;0;0
D1;05.12.2015;16;15;3;1;H;0;0;D;13;22;6;6;13;12;3;9;1;2;0;0
D1;05.12.2015;6;1;1;2;A;0;1;A;22;14;8;6;14;14;9;5;3;2;0;0
D1;06.12.2015;29;23;0;1;A;0;1;A;15;19;3;4;19;9;10;7;4;3;0;0
D1;06.12.2015;11;13;1;1;D;1;0;H;12;7;4;2;18;16;4;5;2;2;0;0
D1;11.12.2015;17;11;0;0;D;0;0;D;6;11;4;2;11;12;5;2;1;1;0;0
D1;12.12.2015;15;24;2;0;H;0;0;D;14;9;8;4;14;22;4;4;2;1;0;0
D1;12.12.2015;23;9;0;4;A;0;2;A;10;9;3;5;18;12;4;3;4;1;0;0
D1;12.12.2015;8;7;1;0;H;1;0;H;14;19;5;2;18;19;3;10;1;3;0;0
D1;12.12.2015;18;16;5;0;H;1;0;H;14;6;6;2;13;19;4;2;0;2;0;0
D1;12.12.2015;13;5;1;1;D;1;0;H;10;12;6;3;17;9;6;4;3;2;0;0
D1;12.12.2015;6;2;1;1;D;0;1;A;19;5;9;4;11;21;10;4;1;4;0;0
D1;13.12.2015;3;12;2;1;H;1;0;H;22;15;6;5;17;12;6;5;2;1;0;0
D1;13.12.2015;1;29;4;1;H;1;1;D;24;3;11;2;4;3;14;1;0;0;0;1
D1;18.12.2015;12;8;1;0;H;1;0;H;16;18;3;1;14;11;3;1;1;2;0;0
D1;19.12.2015;29;13;2;1;H;1;1;D;16;11;6;4;14;20;6;3;3;5;0;0
D1;19.12.2015;5;1;2;1;H;0;1;A;14;14;6;3;10;15;6;6;3;1;0;0
D1;19.12.2015;2;3;0;1;A;0;0;D;14;17;2;7;13;14;4;6;0;2;0;0
D1;19.12.2015;7;15;0;1;A;0;1;A;6;20;1;11;10;10;5;5;0;0;0;0
D1;19.12.2015;24;18;0;1;A;0;0;D;11;9;3;2;12;18;6;3;2;3;0;0
D1;19.12.2015;11;6;3;1;H;2;1;H;9;17;6;7;7;10;1;3;1;1;1;0
D1;20.12.2015;9;17;2;0;H;1;0;H;7;5;5;0;14;12;6;2;0;0;0;0
D1;20.12.2015;16;23;3;2;H;1;1;D;13;15;5;6;12;20;1;5;1;4;1;0
D1;22.01.2016;2;15;1;2;A;0;1;A;7;20;1;5;21;11;2;7;4;2;0;0
D1;23.01.2016;5;11;1;3;A;1;1;D;15;16;4;8;9;13;8;5;0;1;0;0
D1;23.01.2016;7;23;1;2;A;1;1;D;13;13;5;5;13;21;6;4;2;5;0;0
D1;23.01.2016;9;3;0;0;D;0;0;D;12;11;2;5;15;19;6;2;2;3;0;0
D1;23.01.2016;8;18;1;1;D;1;0;H;5;17;3;8;16;15;2;9;2;2;0;0
D1;23.01.2016;24;17;1;0;H;1;0;H;9;7;4;4;21;16;3;1;2;2;0;0
D1;23.01.2016;16;1;1;3;A;0;1;A;10;12;3;4;12;10;3;1;1;1;0;0
D1;24.01.2016;29;6;3;2;H;0;1;A;12;18;6;11;13;20;3;3;2;0;0;0
D1;24.01.2016;12;13;1;3;A;1;1;D;20;17;4;6;14;13;13;1;1;3;0;0
D1;29.01.2016;17;16;1;0;H;1;0;H;13;12;2;7;13;11;8;4;0;2;0;0
D1;30.01.2016;3;29;0;0;D;0;0;D;7;13;2;6;18;8;4;2;2;2;0;0
D1;30.01.2016;23;12;0;2;A;0;1;A;6;11;2;7;13;20;2;9;3;2;0;0
D1;30.01.2016;1;24;2;0;H;0;0;D;11;5;6;3;15;18;4;1;4;2;0;0
D1;30.01.2016;18;7;3;0;H;1;0;H;14;7;6;2;10;21;6;6;0;3;0;0
D1;30.01.2016;11;2;2;1;H;0;0;D;24;13;11;5;12;14;10;4;1;3;0;0
D1;30.01.2016;13;9;3;3;D;0;2;A;16;12;6;4;19;16;6;6;3;3;0;0
D1;31.01.2016;15;8;2;0;H;1;0;H;29;5;9;2;11;11;10;2;1;1;0;0
D1;31.01.2016;6;5;1;1;D;0;0;D;17;11;4;4;11;11;5;5;3;1;0;0
D1;05.02.2016;16;13;5;1;H;2;0;H;17;15;9;4;14;12;2;7;1;2;0;0
D1;06.02.2016;29;11;2;4;A;0;2;A;17;16;7;9;9;15;2;7;1;1;1;1
D1;06.02.2016;7;17;0;1;A;0;1;A;9;14;2;2;20;14;3;4;1;2;0;0
D1;06.02.2016;9;1;0;0;D;0;0;D;10;9;4;2;11;16;3;3;0;2;0;0
D1;06.02.2016;24;3;2;1;H;0;1;A;24;7;4;2;17;22;8;3;2;3;0;0
D1;06.02.2016;18;15;0;0;D;0;0;D;6;9;2;1;17;11;6;8;0;0;0;1
D1;06.02.2016;12;6;3;0;H;2;0;H;15;14;3;2;15;14;6;6;2;3;0;0
D1;07.02.2016;2;5;1;1;D;0;1;A;5;20;4;6;17;5;4;10;5;2;0;0
