Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;Spalte1;Spalte2;Spalte3;Spalte4;Spalte5;Spalte6;Spalte7;Spalte8;Spalte9;Spalte10;Spalte11;Spalte12;Spalte13;Spalte14;Spalte15;Spalte16;Spalte17;Spalte18;Spalte19
D1;13.02.2011;FC Koln;Mainz;4;2;H;2;1;H;15;9;9;4;20;17;5;1;2;1;0;0;;;;;;;;;;;;;;;;;;;
D1;13.02.2011;Werder Bremen;Hannover;1;1;D;0;1;A;13;6;5;4;18;21;11;3;0;3;0;0;;;;;;;;;;;;;;;;;;;
D1;16.02.2011;Hamburg;St Pauli;0;1;A;0;0;D;22;5;6;3;15;19;11;5;4;2;0;0;;;;;;;;;;;;;;;;;;;
D1;18.02.2011;Nurnberg;Ein Frankfurt;3;0;H;0;0;D;16;3;7;1;13;21;8;1;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;19.02.2011;Dortmund;St Pauli;2;0;H;1;0;H;25;3;12;1;16;14;8;1;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;19.02.2011;Freiburg;Wolfsburg;2;1;H;1;1;D;14;18;5;8;14;12;7;9;3;0;0;0;;;;;;;;;;;;;;;;;;;
D1;19.02.2011;Hamburg;Werder Bremen;4;0;H;1;0;H;14;8;6;2;21;19;6;3;3;3;0;0;;;;;;;;;;;;;;;;;;;
D1;19.02.2011;Hannover;Kaiserslautern;3;0;H;2;0;H;12;10;5;4;12;14;7;6;1;1;0;0;;;;;;;;;;;;;;;;;;;
D1;19.02.2011;Hoffenheim;FC Koln;1;1;D;0;0;D;17;8;4;2;20;21;4;1;2;5;0;0;;;;;;;;;;;;;;;;;;;
D1;19.02.2011;Mainz;Bayern Munich;1;3;A;0;1;A;18;19;7;9;18;13;4;11;2;1;0;0;;;;;;;;;;;;;;;;;;;
D1;20.02.2011;Leverkusen;Stuttgart;4;2;H;2;1;H;18;11;7;4;11;12;6;4;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;20.02.2011;M'gladbach;Schalke 04;2;1;H;2;1;H;13;4;7;1;19;17;3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
D1;25.02.2011;Wolfsburg;M'gladbach;2;1;H;2;0;H;15;14;6;6;17;25;5;3;4;3;0;0;;;;;;;;;;;;;;;;;;;
D1;26.02.2011;Bayern Munich;Dortmund;1;3;A;1;2;A;14;16;4;5;10;11;10;4;2;3;0;0;;;;;;;;;;;;;;;;;;;
D1;26.02.2011;FC Koln;Freiburg;1;0;H;0;0;D;22;12;6;1;12;20;8;5;2;3;0;0;;;;;;;;;;;;;;;;;;;
D1;26.02.2011;Hoffenheim;Mainz;1;2;A;0;1;A;13;10;4;7;18;23;6;4;1;0;0;0;;;;;;;;;;;;;;;;;;;
D1;26.02.2011;Kaiserslautern;Hamburg;1;1;D;1;0;H;16;16;8;5;17;10;4;3;3;0;0;0;;;;;;;;;;;;;;;;;;;
D1;26.02.2011;Schalke 04;Nurnberg;1;1;D;0;1;A;16;16;8;4;13;17;10;3;1;3;0;0;;;;;;;;;;;;;;;;;;;
D1;26.02.2011;St Pauli;Hannover;0;1;A;0;0;D;7;8;1;5;20;21;3;5;0;2;0;0;;;;;;;;;;;;;;;;;;;
D1;27.02.2011;Ein Frankfurt;Stuttgart;0;2;A;0;0;D;30;11;5;6;19;13;13;3;2;1;0;1;;;;;;;;;;;;;;;;;;;
D1;27.02.2011;Werder Bremen;Leverkusen;2;2;D;0;1;A;9;17;6;6;19;11;2;6;2;1;0;1;;;;;;;;;;;;;;;;;;;
D1;04.03.2011;Dortmund;FC Koln;1;0;H;1;0;H;24;7;8;1;19;18;10;3;0;3;0;0;;;;;;;;;;;;;;;;;;;
D1;05.03.2011;Ein Frankfurt;Kaiserslautern;0;0;D;0;0;D;6;9;0;2;10;22;2;5;4;3;0;0;;;;;;;;;;;;;;;;;;;
D1;05.03.2011;Hannover;Bayern Munich;3;1;H;1;0;H;13;12;7;6;24;9;2;2;3;1;0;1;;;;;;;;;;;;;;;;;;;
D1;05.03.2011;Leverkusen;Wolfsburg;3;0;H;3;0;H;14;9;9;1;19;15;7;2;0;4;0;0;;;;;;;;;;;;;;;;;;;
D1;05.03.2011;M'gladbach;Hoffenheim;2;0;H;0;0;D;13;9;6;0;17;30;8;4;1;4;0;0;;;;;;;;;;;;;;;;;;;
D1;05.03.2011;Nurnberg;St Pauli;5;0;H;3;0;H;20;4;7;1;17;16;4;1;1;3;0;0;;;;;;;;;;;;;;;;;;;
D1;05.03.2011;Stuttgart;Schalke 04;1;0;H;1;0;H;22;14;5;3;12;18;5;5;1;2;0;1;;;;;;;;;;;;;;;;;;;
D1;06.03.2011;Freiburg;Werder Bremen;1;3;A;0;1;A;9;16;1;7;19;21;3;4;3;6;0;0;;;;;;;;;;;;;;;;;;;
D1;06.03.2011;Hamburg;Mainz;2;4;A;1;0;H;8;12;4;6;17;15;4;5;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;11.03.2011;FC Koln;Hannover;4;0;H;1;0;H;12;14;7;4;15;20;2;6;0;3;0;0;;;;;;;;;;;;;;;;;;;
D1;12.03.2011;Bayern Munich;Hamburg;6;0;H;1;0;H;17;10;8;3;11;12;4;4;2;1;0;0;;;;;;;;;;;;;;;;;;;
D1;12.03.2011;Hoffenheim;Dortmund;1;0;H;0;0;D;11;16;4;3;21;15;2;5;2;1;0;0;;;;;;;;;;;;;;;;;;;
D1;12.03.2011;Kaiserslautern;Freiburg;2;1;H;1;1;D;19;9;6;2;14;15;3;3;0;0;0;0;;;;;;;;;;;;;;;;;;;
D1;12.03.2011;Schalke 04;Ein Frankfurt;2;1;H;1;0;H;9;7;5;5;17;19;6;3;1;3;0;0;;;;;;;;;;;;;;;;;;;
D1;12.03.2011;Werder Bremen;M'gladbach;1;1;D;1;0;H;18;12;5;3;12;9;9;7;3;0;0;0;;;;;;;;;;;;;;;;;;;
D1;12.03.2011;Wolfsburg;Nurnberg;1;2;A;1;1;D;12;8;5;4;19;28;2;5;2;3;0;0;;;;;;;;;;;;;;;;;;;
D1;13.03.2011;Mainz;Leverkusen;0;1;A;0;0;D;5;14;1;3;25;15;6;4;3;3;0;0;;;;;;;;;;;;;;;;;;;
D1;13.03.2011;St Pauli;Stuttgart;1;2;A;1;1;D;9;17;2;9;19;15;5;2;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;18.03.2011;M'gladbach;Kaiserslautern;0;1;A;0;0;D;8;13;4;3;15;20;4;3;2;0;0;0;;;;;;;;;;;;;;;;;;;
D1;19.03.2011;Dortmund;Mainz;1;1;D;1;0;H;15;9;3;3;13;14;7;2;1;1;0;0;;;;;;;;;;;;;;;;;;;
D1;19.03.2011;Ein Frankfurt;St Pauli;2;1;H;1;1;D;13;11;6;3;18;23;3;3;1;4;0;0;;;;;;;;;;;;;;;;;;;
D1;19.03.2011;Freiburg;Bayern Munich;1;2;A;1;1;D;12;11;4;6;14;18;5;6;2;0;0;0;;;;;;;;;;;;;;;;;;;
D1;19.03.2011;Hamburg;FC Koln;6;2;H;4;0;H;21;9;7;3;14;20;2;1;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;19.03.2011;Hannover;Hoffenheim;2;0;H;1;0;H;9;12;3;2;14;21;4;4;0;1;0;0;;;;;;;;;;;;;;;;;;;
D1;19.03.2011;Nurnberg;Werder Bremen;1;3;A;1;1;D;8;8;4;6;18;19;3;7;3;3;1;0;;;;;;;;;;;;;;;;;;;
D1;20.03.2011;Leverkusen;Schalke 04;2;0;H;2;0;H;13;7;7;5;14;24;8;3;2;3;0;0;;;;;;;;;;;;;;;;;;;
D1;20.03.2011;Stuttgart;Wolfsburg;1;1;D;0;1;A;16;9;4;6;18;22;1;3;1;3;0;0;;;;;;;;;;;;;;;;;;;
D1;01.04.2011;St Pauli;Schalke 04;0;2;A;0;1;A;17;11;2;3;16;13;7;5;1;2;2;0;;;;;;;;;;;;;;;;;;;
D1;02.04.2011;Bayern Munich;M'gladbach;1;0;H;0;0;D;16;7;5;2;11;16;7;4;2;1;0;0;;;;;;;;;;;;;;;;;;;
D1;02.04.2011;Dortmund;Hannover;4;1;H;0;0;D;21;7;10;3;8;10;4;6;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;02.04.2011;Hoffenheim;Hamburg;0;0;D;0;0;D;16;6;3;2;18;12;4;5;2;1;0;0;;;;;;;;;;;;;;;;;;;
D1;02.04.2011;Kaiserslautern;Leverkusen;0;1;A;0;0;D;6;9;1;5;22;15;3;1;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;02.04.2011;Mainz;Freiburg;1;1;D;0;1;A;12;7;3;1;15;22;5;1;1;3;0;0;;;;;;;;;;;;;;;;;;;
D1;02.04.2011;Werder Bremen;Stuttgart;1;1;D;1;1;D;27;6;8;2;12;23;12;3;1;3;0;0;;;;;;;;;;;;;;;;;;;
D1;03.04.2011;FC Koln;Nurnberg;1;0;H;0;0;D;15;12;3;4;27;23;3;5;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;03.04.2011;Wolfsburg;Ein Frankfurt;1;1;D;0;0;D;27;6;9;4;12;14;14;1;1;5;1;0;;;;;;;;;;;;;;;;;;;
D1;08.04.2011;Ein Frankfurt;Werder Bremen;1;1;D;0;0;D;14;19;8;6;25;21;8;6;3;3;0;0;;;;;;;;;;;;;;;;;;;
D1;09.04.2011;Freiburg;Hoffenheim;3;2;H;1;2;A;14;15;5;9;12;20;6;4;1;5;1;0;;;;;;;;;;;;;;;;;;;
D1;09.04.2011;Hamburg;Dortmund;1;1;D;1;0;H;8;15;4;7;21;13;2;4;0;1;1;0;;;;;;;;;;;;;;;;;;;
D1;09.04.2011;Hannover;Mainz;2;0;H;1;0;H;21;9;9;4;14;14;15;4;1;3;0;1;;;;;;;;;;;;;;;;;;;
D1;09.04.2011;Nurnberg;Bayern Munich;1;1;D;0;1;A;24;9;3;4;15;21;6;6;2;2;0;1;;;;;;;;;;;;;;;;;;;
D1;09.04.2011;Schalke 04;Wolfsburg;1;0;H;0;0;D;13;6;4;1;16;17;5;5;1;3;0;0;;;;;;;;;;;;;;;;;;;
D1;09.04.2011;Stuttgart;Kaiserslautern;2;4;A;2;1;H;8;15;3;5;20;18;4;4;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;10.04.2011;Leverkusen;St Pauli;2;1;H;0;0;D;19;6;5;1;15;22;4;1;1;3;0;0;;;;;;;;;;;;;;;;;;;
D1;10.04.2011;M'gladbach;FC Koln;5;1;H;3;0;H;19;8;10;4;13;19;4;6;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;15.04.2011;Mainz;M'gladbach;1;0;H;0;0;D;10;11;2;3;17;11;6;4;1;1;0;1;;;;;;;;;;;;;;;;;;;
D1;16.04.2011;FC Koln;Stuttgart;1;3;A;0;0;D;13;22;4;11;26;19;2;7;6;2;0;0;;;;;;;;;;;;;;;;;;;
D1;16.04.2011;Hamburg;Hannover;0;0;D;0;0;D;11;15;3;6;12;19;7;4;1;3;0;0;;;;;;;;;;;;;;;;;;;
D1;16.04.2011;Hoffenheim;Ein Frankfurt;1;0;H;0;0;D;16;13;4;5;20;9;3;8;3;3;0;0;;;;;;;;;;;;;;;;;;;
D1;16.04.2011;Kaiserslautern;Nurnberg;0;2;A;0;1;A;10;12;2;7;17;13;0;6;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;16.04.2011;Werder Bremen;Schalke 04;1;1;D;0;0;D;15;14;5;6;12;24;8;3;0;3;0;0;;;;;;;;;;;;;;;;;;;
D1;16.04.2011;Wolfsburg;St Pauli;2;2;D;1;0;H;9;19;3;8;14;12;4;7;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;17.04.2011;Bayern Munich;Leverkusen;5;1;H;4;0;H;5;7;4;3;15;12;3;2;1;1;0;0;;;;;;;;;;;;;;;;;;;
D1;17.04.2011;Dortmund;Freiburg;3;0;H;2;0;H;20;2;5;2;13;23;4;1;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;21.04.2011;Freiburg;Hannover;1;3;A;0;2;A;14;9;7;5;8;17;7;2;0;2;0;0;;;;;;;;;;;;;;;;;;;
D1;23.04.2011;Ein Frankfurt;Bayern Munich;1;1;D;0;0;D;8;18;2;9;13;15;0;9;4;3;0;0;;;;;;;;;;;;;;;;;;;
D1;23.04.2011;Leverkusen;Hoffenheim;2;1;H;1;1;D;15;9;4;3;14;16;7;2;0;1;0;0;;;;;;;;;;;;;;;;;;;
D1;23.04.2011;M'gladbach;Dortmund;1;0;H;1;0;H;7;21;2;8;7;13;3;11;0;0;0;0;;;;;;;;;;;;;;;;;;;
D1;23.04.2011;Schalke 04;Kaiserslautern;0;1;A;0;1;A;11;9;2;3;10;19;6;3;0;3;0;0;;;;;;;;;;;;;;;;;;;
D1;23.04.2011;St Pauli;Werder Bremen;1;3;A;1;0;H;5;14;3;4;22;13;4;4;2;0;0;0;;;;;;;;;;;;;;;;;;;
D1;23.04.2011;Stuttgart;Hamburg;3;0;H;1;0;H;14;11;6;4;9;12;3;6;2;0;0;0;;;;;;;;;;;;;;;;;;;
D1;24.04.2011;Nurnberg;Mainz;0;0;D;0;0;D;11;10;2;1;15;14;5;1;5;3;0;0;;;;;;;;;;;;;;;;;;;
D1;24.04.2011;Wolfsburg;FC Koln;4;1;H;2;1;H;18;14;9;4;18;17;7;2;0;0;0;0;;;;;;;;;;;;;;;;;;;
D1;29.04.2011;Kaiserslautern;St Pauli;2;0;H;1;0;H;17;15;5;6;19;15;5;3;0;1;0;0;;;;;;;;;;;;;;;;;;;
D1;29.04.2011;Werder Bremen;Wolfsburg;0;1;A;0;1;A;14;10;4;2;11;22;9;5;2;4;0;0;;;;;;;;;;;;;;;;;;;
D1;30.04.2011;Bayern Munich;Schalke 04;4;1;H;3;1;H;22;3;8;0;9;19;7;1;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;30.04.2011;Dortmund;Nurnberg;2;0;H;2;0;H;11;8;5;2;20;13;4;4;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;30.04.2011;FC Koln;Leverkusen;2;0;H;0;0;D;4;16;4;4;18;19;1;6;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;30.04.2011;Hamburg;Freiburg;0;2;A;0;1;A;16;9;5;5;26;14;4;1;3;1;0;0;;;;;;;;;;;;;;;;;;;
D1;30.04.2011;Hannover;M'gladbach;0;1;A;0;0;D;10;15;2;4;9;9;7;2;2;0;0;0;;;;;;;;;;;;;;;;;;;
D1;30.04.2011;Hoffenheim;Stuttgart;1;2;A;1;0;H;14;14;5;4;19;14;3;4;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;30.04.2011;Mainz;Ein Frankfurt;3;0;H;3;0;H;23;7;11;2;19;16;5;1;1;2;0;1;;;;;;;;;;;;;;;;;;;
D1;07.05.2011;Ein Frankfurt;FC Koln;0;2;A;0;1;A;11;10;0;7;10;18;2;3;3;3;0;0;;;;;;;;;;;;;;;;;;;
D1;07.05.2011;Leverkusen;Hamburg;1;1;D;0;1;A;13;11;3;5;13;20;5;3;1;3;0;0;;;;;;;;;;;;;;;;;;;
D1;07.05.2011;M'gladbach;Freiburg;2;0;H;0;0;D;10;6;5;3;20;15;3;9;2;1;0;1;;;;;;;;;;;;;;;;;;;
D1;07.05.2011;Nurnberg;Hoffenheim;1;2;A;1;1;D;11;15;5;4;15;20;9;4;0;2;0;0;;;;;;;;;;;;;;;;;;;
D1;07.05.2011;Schalke 04;Mainz;1;3;A;0;0;D;15;9;4;4;14;14;7;5;2;1;0;0;;;;;;;;;;;;;;;;;;;
D1;07.05.2011;St Pauli;Bayern Munich;1;8;A;0;2;A;12;17;5;10;15;15;3;8;3;2;0;0;;;;;;;;;;;;;;;;;;;
D1;07.05.2011;Stuttgart;Hannover;2;1;H;0;0;D;13;11;4;3;20;24;2;0;2;1;0;0;;;;;;;;;;;;;;;;;;;
D1;07.05.2011;Werder Bremen;Dortmund;2;0;H;1;0;H;11;12;4;2;11;9;2;10;2;0;0;0;;;;;;;;;;;;;;;;;;;
D1;07.05.2011;Wolfsburg;Kaiserslautern;1;2;A;1;2;A;21;3;3;2;18;22;10;3;0;1;0;0;;;;;;;;;;;;;;;;;;;
D1;14.05.2011;Bayern Munich;Stuttgart;2;1;H;1;1;D;10;10;5;5;17;21;6;4;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;14.05.2011;Dortmund;Ein Frankfurt;3;1;H;0;0;D;18;9;11;3;9;10;7;4;1;2;0;1;;;;;;;;;;;;;;;;;;;
D1;14.05.2011;FC Koln;Schalke 04;2;1;H;1;0;H;10;17;6;5;21;23;4;10;2;1;0;0;;;;;;;;;;;;;;;;;;;
D1;14.05.2011;Freiburg;Leverkusen;0;1;A;0;1;A;8;13;2;6;8;20;1;9;0;1;0;0;;;;;;;;;;;;;;;;;;;
D1;14.05.2011;Hamburg;M'gladbach;1;1;D;0;1;A;16;9;4;3;8;10;7;5;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;14.05.2011;Hannover;Nurnberg;3;1;H;1;1;D;20;9;5;2;22;23;5;4;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;14.05.2011;Hoffenheim;Wolfsburg;1;3;A;0;0;D;17;20;4;6;11;17;7;7;0;1;0;0;;;;;;;;;;;;;;;;;;;
D1;14.05.2011;Kaiserslautern;Werder Bremen;3;2;H;3;1;H;12;17;4;7;14;10;4;8;0;2;0;0;;;;;;;;;;;;;;;;;;;
D1;14.05.2011;Mainz;St Pauli;2;1;H;0;1;A;19;14;7;4;11;13;7;3;0;2;0;0;;;;;;;;;;;;;;;;;;;
D1;07.08.2009;Wolfsburg;Stuttgart;2;0;H;0;0;D;13;14;7;4;12;12;6;3;0;0;0;0;;;;;;;;;;;;;;;;;;;
D1;08.08.2009;Dortmund;FC Koln;1;0;H;0;0;D;24;7;11;0;8;10;16;1;0;1;0;0;;;;;;;;;;;;;;;;;;;
D1;08.08.2009;Hertha;Hannover;1;0;H;0;0;D;10;15;4;3;16;20;5;3;3;2;0;0;;;;;;;;;;;;;;;;;;;
D1;08.08.2009;Hoffenheim;Bayern Munich;1;1;D;1;1;D;9;9;1;3;10;28;3;10;0;2;0;0;;;;;;;;;;;;;;;;;;;
D1;08.08.2009;Mainz;Leverkusen;2;2;D;1;2;A;8;13;4;7;22;28;3;5;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;08.08.2009;Nurnberg;Schalke 04;1;2;A;0;1;A;14;9;3;5;14;21;9;6;2;1;0;0;;;;;;;;;;;;;;;;;;;
D1;08.08.2009;Werder Bremen;Ein Frankfurt;2;3;A;2;2;D;22;15;10;8;18;20;9;3;1;2;1;0;;;;;;;;;;;;;;;;;;;
D1;09.08.2009;Bochum;M'gladbach;3;3;D;0;3;A;28;10;8;7;13;21;11;5;3;1;0;1;;;;;;;;;;;;;;;;;;;
D1;09.08.2009;Freiburg;Hamburg;1;1;D;0;1;A;17;14;6;3;22;19;12;6;2;1;0;0;;;;;;;;;;;;;;;;;;;
D1;15.08.2009;Bayern Munich;Werder Bremen;1;1;D;0;1;A;9;10;4;1;13;9;5;2;1;0;0;0;;;;;;;;;;;;;;;;;;;
D1;15.08.2009;Ein Frankfurt;Nurnberg;1;1;D;1;0;H;12;21;6;6;12;8;4;6;1;1;0;0;;;;;;;;;;;;;;;;;;;
D1;15.08.2009;FC Koln;Wolfsburg;1;3;A;0;0;D;13;20;6;9;17;13;4;6;1;0;0;0;;;;;;;;;;;;;;;;;;;
D1;15.08.2009;Hamburg;Dortmund;4;1;H;3;1;H;18;12;9;4;16;17;10;3;0;1;0;0;;;;;;;;;;;;;;;;;;;
D1;15.08.2009;Hannover;Mainz;1;1;D;0;0;D;13;8;6;3;18;17;8;3;0;2;0;0;;;;;;;;;;;;;;;;;;;
D1;15.08.2009;Leverkusen;Hoffenheim;1;0;H;0;0;D;14;3;5;2;20;22;6;2;3;2;0;0;;;;;;;;;;;;;;;;;;;
D1;15.08.2009;Stuttgart;Freiburg;4;2;H;0;0;D;13;13;5;5;10;23;3;5;2;3;0;0;;;;;;;;;;;;;;;;;;;
D1;16.08.2009;M'gladbach;Hertha;2;1;H;1;0;H;20;21;9;6;9;12;7;5;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;16.08.2009;Schalke 04;Bochum;3;0;H;2;0;H;18;11;6;2;22;16;9;3;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;21.08.2009;Hoffenheim;Schalke 04;0;0;D;0;0;D;17;3;3;0;24;28;6;4;4;4;0;0;;;;;;;;;;;;;;;;;;;
D1;22.08.2009;Dortmund;Stuttgart;1;1;D;1;0;H;13;16;5;5;21;12;4;9;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;22.08.2009;FC Koln;Ein Frankfurt;0;0;D;0;0;D;15;11;1;2;12;23;8;6;4;3;0;1;;;;;;;;;;;;;;;;;;;
D1;22.08.2009;Freiburg;Leverkusen;0;5;A;0;1;A;15;12;1;7;11;17;10;2;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;22.08.2009;Mainz;Bayern Munich;2;1;H;2;0;H;17;19;8;6;17;10;2;6;0;0;0;0;;;;;;;;;;;;;;;;;;;
D1;22.08.2009;Nurnberg;Hannover;0;2;A;0;1;A;7;16;0;7;10;18;6;5;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;23.08.2009;Bochum;Hertha;1;0;H;0;0;D;15;9;3;7;10;29;10;3;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;23.08.2009;Werder Bremen;M'gladbach;3;0;H;2;0;H;20;6;10;3;14;25;3;4;1;3;0;0;;;;;;;;;;;;;;;;;;;
D1;23.08.2009;Wolfsburg;Hamburg;2;4;A;0;2;A;12;27;5;13;21;22;6;9;4;2;0;0;;;;;;;;;;;;;;;;;;;
D1;28.08.2009;M'gladbach;Mainz;2;0;H;1;0;H;17;9;5;2;17;21;5;4;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;29.08.2009;Bayern Munich;Wolfsburg;3;0;H;1;0;H;18;18;6;5;15;6;6;6;0;0;0;0;;;;;;;;;;;;;;;;;;;
D1;29.08.2009;Ein Frankfurt;Dortmund;1;1;D;0;0;D;16;14;3;4;20;15;10;1;1;3;0;0;;;;;;;;;;;;;;;;;;;
D1;29.08.2009;Hannover;Hoffenheim;0;1;A;0;1;A;13;11;3;4;19;23;8;6;0;2;0;0;;;;;;;;;;;;;;;;;;;
D1;29.08.2009;Leverkusen;Bochum;2;1;H;1;1;D;32;5;8;2;14;21;5;2;2;3;0;0;;;;;;;;;;;;;;;;;;;
D1;29.08.2009;Schalke 04;Freiburg;0;1;A;0;1;A;15;9;2;2;18;21;8;2;0;0;0;0;;;;;;;;;;;;;;;;;;;
D1;29.08.2009;Stuttgart;Nurnberg;0;0;D;0;0;D;14;11;4;2;17;20;1;2;1;1;0;0;;;;;;;;;;;;;;;;;;;
D1;30.08.2009;Hamburg;FC Koln;3;1;H;1;0;H;18;12;8;5;15;17;10;5;0;2;0;0;;;;;;;;;;;;;;;;;;;
D1;30.08.2009;Hertha;Werder Bremen;2;3;A;0;0;D;18;18;5;11;13;12;5;8;0;1;0;0;;;;;;;;;;;;;;;;;;;
D1;12.09.2009;Dortmund;Bayern Munich;1;5;A;1;1;D;8;9;2;9;12;14;2;3;0;0;0;0;;;;;;;;;;;;;;;;;;;
D1;12.09.2009;Freiburg;Ein Frankfurt;0;2;A;0;0;D;14;11;6;3;22;18;5;1;2;4;0;0;;;;;;;;;;;;;;;;;;;
D1;12.09.2009;Hamburg;Stuttgart;3;1;H;1;0;H;18;14;7;2;14;9;6;4;1;3;0;0;;;;;;;;;;;;;;;;;;;
D1;12.09.2009;Hoffenheim;Bochum;3;0;H;1;0;H;21;6;9;0;18;23;8;1;0;4;0;0;;;;;;;;;;;;;;;;;;;
D1;12.09.2009;Mainz;Hertha;2;1;H;0;0;D;10;8;6;3;12;11;3;2;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;12.09.2009;Nurnberg;M'gladbach;1;0;H;1;0;H;10;18;2;6;16;17;1;7;1;0;0;0;;;;;;;;;;;;;;;;;;;
D1;12.09.2009;Wolfsburg;Leverkusen;2;3;A;0;1;A;14;15;5;10;25;12;5;4;4;2;1;1;;;;;;;;;;;;;;;;;;;
D1;13.09.2009;FC Koln;Schalke 04;1;2;A;1;1;D;14;6;5;2;21;25;6;8;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;13.09.2009;Werder Bremen;Hannover;0;0;D;0;0;D;16;12;5;3;20;17;9;5;2;1;0;0;;;;;;;;;;;;;;;;;;;
D1;18.09.2009;Schalke 04;Wolfsburg;1;2;A;0;0;D;15;10;2;5;12;18;6;7;0;1;0;0;;;;;;;;;;;;;;;;;;;
D1;19.09.2009;Bayern Munich;Nurnberg;2;1;H;0;0;D;23;5;10;4;9;10;8;2;0;0;0;0;;;;;;;;;;;;;;;;;;;
D1;19.09.2009;Bochum;Mainz;2;3;A;2;1;H;12;8;5;6;23;21;9;1;4;3;0;0;;;;;;;;;;;;;;;;;;;
D1;19.09.2009;Hannover;Dortmund;1;1;D;0;1;A;13;11;5;4;17;19;5;2;3;0;0;0;;;;;;;;;;;;;;;;;;;
D1;19.09.2009;M'gladbach;Hoffenheim;2;4;A;2;1;H;13;23;7;7;13;8;9;13;3;2;0;0;;;;;;;;;;;;;;;;;;;
D1;19.09.2009;Stuttgart;FC Koln;0;2;A;0;1;A;14;6;1;2;16;25;7;2;4;2;0;0;;;;;;;;;;;;;;;;;;;
D1;20.09.2009;Ein Frankfurt;Hamburg;1;1;D;1;1;D;8;20;1;6;20;20;3;9;1;1;0;0;;;;;;;;;;;;;;;;;;;
D1;20.09.2009;Hertha;Freiburg;0;4;A;0;3;A;17;16;3;5;12;14;9;6;1;0;0;0;;;;;;;;;;;;;;;;;;;
D1;20.09.2009;Leverkusen;Werder Bremen;0;0;D;0;0;D;8;7;3;1;16;14;3;2;1;0;0;0;;;;;;;;;;;;;;;;;;;
D1;25.09.2009;Nurnberg;Bochum;0;1;A;0;1;A;15;11;2;3;14;20;8;5;1;2;0;0;;;;;;;;;;;;;;;;;;;
D1;26.09.2009;Dortmund;Schalke 04;0;1;A;0;1;A;16;12;3;5;13;13;5;3;0;1;0;0;;;;;;;;;;;;;;;;;;;
D1;26.09.2009;Ein Frankfurt;Stuttgart;0;3;A;0;2;A;10;20;4;10;13;16;3;5;1;0;1;0;;;;;;;;;;;;;;;;;;;
D1;26.09.2009;FC Koln;Leverkusen;0;1;A;0;0;D;7;13;1;3;18;23;1;10;3;2;1;0;;;;;;;;;;;;;;;;;;;
D1;26.09.2009;Hamburg;Bayern Munich;1;0;H;0;0;D;14;9;4;5;19;19;4;7;2;3;0;0;;;;;;;;;;;;;;;;;;;
D1;26.09.2009;Werder Bremen;Mainz;3;0;H;1;0;H;16;5;7;2;8;18;9;2;0;1;0;0;;;;;;;;;;;;;;;;;;;
D1;26.09.2009;Wolfsburg;Hannover;4;2;H;2;1;H;11;17;6;7;16;15;7;5;2;2;0;0;;;;;;;;;;;;;;;;;;;
D1;27.09.2009;Freiburg;M'gladbach;3;0;H;0;0;D;20;9;5;3;5;16;15;3;0;1;0;0;;;;;;;;;;;;;;;;;;;
D1;27.09.2009;Hoffenheim;Hertha;5;1;H;3;1;H;16;7;6;3;19;13;8;1;2;1;0;0;;;;;;;;;;;;;;;;;;;
D1;02.10.2009;Schalke 04;Ein Frankfurt;2;0;H;0;0;D;10;7;6;1;29;21;7;4;4;3;0;1;;;;;;;;;;;;;;;;;;;
